age,gender,bmi,activity_level,calories_to_maintain_weight
19,F,21.647022180833613,1.7,2375.0173
31,F,29.469766155802496,1.3,2002.5421
32,F,28.04713741395616,1.2,1800.12
20,F,21.56618930196131,1.9,2641.2451
32,F,28.111202556250323,1.2,1800.414
10,M,17.50426320631492,1.7,2236.1375
19,F,21.59742406167727,1.7,2373.2901
24,F,22.837471992210283,1.7,2384.6665
8,M,14.559416786110411,1.7,1743.7290999999998
24,M,22.75078935720352,1.3,2015.5343000000005
32,M,29.007297194367123,1.2,2069.6016
24,M,23.416729630618256,1.5,2359.701
32,M,28.886217310849037,1.3,2234.5518
33,F,28.139261675561816,1.9,2842.8351
42,F,34.37708441183456,1.5,2421.4305
44,F,34.46160247314347,1.3,2090.3766
31,F,27.853843254246705,1.9,2846.4052
18,F,21.47758136949141,1.3,1815.5761
31,M,27.427774226492517,1.3,2172.9812
13,M,14.841993571967684,1.9,2235.9409
26,F,25.61113272071809,1.2,1757.85
37,M,30.388832594040064,1.2,2088.6432
86,M,36.57343733836611,1.2,1957.554
6,F,19.71130010684491,1.5,1624.8345
20,M,21.49981458019049,1.9,2907.1615
15,M,19.628711664054517,1.5,2228.505
4,M,21.670181779249656,1.7,1244.3235
15,M,19.54699340702159,1.9,2790.9783999999995
80,M,36.98881000366733,1.2,2027.6772
44,F,34.14303929239441,1.3,2077.0815
43,F,35.18513630636952,1.5,2444.196
39,F,32.54154814708863,1.5,2370.0015
11,M,18.91320351329555,1.3,1783.8873
31,M,27.435061340951023,1.7,2841.2117
12,F,20.825721453410917,1.9,2432.8607
12,F,16.30176949672806,1.2,1469.8056
31,M,29.042618265721284,1.3,2248.6945
15,M,19.689060899419136,1.5,2233.3965
20,M,21.359611880861976,1.9,2899.4608
39,F,32.702487297670935,1.5,2379.2505
20,M,21.50748426568687,1.2,1836.9696
30,M,28.1629361403279,1.2,2046.6552
40,F,32.58846609642363,1.5,2367.0675
18,M,21.339382811604477,1.3,1998.6148
11,F,17.39517494571811,1.5,1905.5385
20,M,21.508874618091205,1.3,1991.1411
28,F,25.36233063067599,1.7,2464.4628
4,F,22.401743521505725,1.3,1243.6216
24,M,23.1602127961144,1.3,2034.9784
35,M,30.503394837123984,1.2,2106.0252
16,M,20.96187366841005,1.9,2830.2172
20,F,21.551166418002605,1.7,2362.8011
5,F,20.922201301527064,1.7,1588.7044
14,F,20.79121806993202,1.3,1775.3931
40,F,32.33915527675559,1.5,2359.1055
16,F,20.074619563304587,1.2,1620.1848
12,M,19.008137503415963,1.9,2616.3855
36,F,30.76941613216688,1.3,2013.1709
42,M,33.58359166015703,1.3,2370.7489
34,F,31.35305216517797,1.3,2045.5851
31,F,28.61449452986749,1.3,1972.7721
38,F,32.40903851500839,1.3,2059.1038
10,M,18.063121359094488,1.2,1478.3376
13,M,17.681188605919395,1.3,1631.591
20,M,21.54247893995543,1.3,1989.4706
12,F,16.84441861015861,1.5,1774.266
87,F,36.1715973361854,1.9,2753.5693
27,F,25.55627358970433,1.9,2771.5338
16,F,19.8436795801812,1.5,2021.2995
77,F,36.47523481992389,1.3,1951.9162
25,M,23.03419805888953,1.7,2640.9007
43,M,34.125453771674685,1.5,2751.1815
7,M,14.591973585943093,1.7,1592.4478
23,F,22.95545679467217,1.3,1833.6851
43,M,35.111083201405066,1.3,2428.8355
12,F,16.007803162223905,1.3,1524.5060999999998
72,F,35.87416921693274,1.3,1963.2002
19,M,21.39171960971329,1.2,1837.8036
68,F,36.23503749557519,1.3,2002.7267
30,M,27.37445100847881,1.5,2514.3195
44,F,35.260990030519174,1.7,2764.9565
34,M,30.32034307502813,1.2,2107.8168
15,F,19.795577507763863,1.5,2038.599
11,M,13.670626968099947,1.3,1580.8364
6,M,17.782225283531766,1.9,1835.742
27,F,25.149864150616388,1.5,2173.476
14,F,20.337665470139463,1.3,1772.0742
7,M,17.895628834824848,1.9,1817.293
42,M,34.20290562074168,1.5,2766.8385
9,F,13.619548707844876,1.7,1797.3437
62,F,36.6428484164941,1.3,2052.7663
71,M,35.89408469582642,1.2,2052.7788
31,F,27.835577727928285,1.7,2545.7058
28,F,25.481417997801653,1.7,2470.0694
32,M,27.90342021680263,1.5,2524.2735
8,M,12.62619508750714,1.7,1670.8841
14,F,20.09093785463324,1.3,1751.8501
41,M,32.48158916141664,1.2,2148.7488
7,F,15.925867056265046,1.5,1540.9335
39,F,32.15423719650043,1.3,2042.1778
40,M,32.37004431517596,1.2,2146.9044
24,F,22.89915777762074,1.7,2388.2603
24,F,23.15612705998476,1.3,1834.8421
9,F,19.50815371962679,1.3,1387.7838000000002
76,F,36.91110366146542,1.2,1824.3084
29,F,24.9929570564031,1.5,2152.086
38,F,32.52168670590645,1.3,2058.9699
2,F,12.465286278808238,1.9,1787.0925
3,M,19.11362468571864,1.9,1390.5093
3,F,16.00520570491547,1.7,1682.3268
19,M,21.57324943364172,1.3,1999.5014
50,F,36.15714982247756,1.3,2106.4693
30,F,28.220745774174816,1.2,1814.3424
28,M,25.543531306459123,1.5,2434.068
33,F,27.58229122451245,1.2,1778.0256000000002
19,M,21.34743159950431,1.7,2603.3630000000003
23,F,23.875485007194907,1.7,2440.3414999999995
25,F,23.09937339963647,1.3,1825.7512
33,M,28.26692302960823,1.5,2533.029
32,F,27.85521681016717,1.7,2540.5752
14,F,19.711498770841835,1.2,1608.3816
38,F,32.64609634051447,1.5,2382.576
27,M,25.454452456170472,1.7,2765.0126
20,M,21.44709553892502,1.7,2597.464
7,M,14.65725562925624,1.7,1656.6381
12,M,16.748977016047817,1.2,1490.724
8,M,16.098852122944038,1.7,1620.9210999999998
44,M,33.699354690964,1.2,2175.0612
20,F,21.748878640807646,1.3,1813.0931
27,F,24.775165050395607,1.7,2446.0875
82,F,36.633414750645,1.7,2524.1583
8,M,13.24401758310402,1.9,1857.5673
27,M,25.083046233408176,1.5,2423.2740000000003
23,M,23.1448082584053,1.5,2354.8635000000004
15,F,20.35573630582985,1.9,2605.6543
4,F,18.67355476126552,1.3,1189.1763
81,M,36.53615402874913,1.7,2824.8577
37,M,31.433739443780745,1.2,2132.8356
11,F,15.590326333293676,1.5,1771.4685
10,F,20.325462802676935,1.3,1584.5765
12,F,19.687989920111317,1.5,1811.823
31,F,27.49832325485732,1.9,2830.1051
21,M,21.57147748128421,1.3,1985.711
39,F,32.5459605662101,1.3,2054.8775
32,M,27.676979872243376,1.7,2848.8753
11,F,17.587562069749243,1.3,1607.5462000000002
33,F,28.1145280695813,1.2,1794.8832
23,M,23.101199702195032,1.3,2038.1283
39,M,32.20292439541042,1.2,2148.8292
15,M,20.19376236655498,1.3,1953.3059
31,M,28.638434483927444,1.3,2228.0817
48,F,36.572701011960056,1.7,2792.0137
15,M,19.45742291916184,1.9,2790.3742
13,M,18.28107994020812,1.2,1494.54
32,M,28.901031881658287,1.2,2062.0656
5,F,16.059781755850306,1.9,1812.0661
19,M,21.57746453601277,1.2,1846.6452
8,M,12.13342381670851,1.7,1613.2473
4,M,19.998593684021465,1.9,1374.4505
28,M,25.011876687327888,1.5,2404.5225
16,F,18.185804292399705,1.9,2500.2879
3,F,18.903605153934024,1.5,1432.2285
33,M,27.96989277946789,1.7,2849.0878
19,M,21.30425914587636,1.3,1989.6461
41,M,32.58060016109373,1.2,2148.4392
9,M,13.182449020056582,1.5,1470.774
37,M,30.49927703144459,1.2,2092.4316
77,F,35.99996623846225,1.9,2833.318
27,M,25.336672675890696,1.3,2112.1464
8,F,18.79195645546928,1.7,1815.6034
20,F,21.510925841818832,1.9,2637.9505
38,F,32.20084172703873,1.3,2050.3197
15,F,21.172113561523386,1.9,2613.9041
36,F,30.899142146097983,1.3,2018.7752
40,F,32.46673763272031,1.3,2046.3703000000005
38,M,32.674830583069024,1.3,2363.5131
2,F,16.903964023797016,1.9,1869.0262
10,F,22.119635943557117,1.9,2411.0449
16,F,20.45284124888212,1.9,2565.9804
11,F,16.974282452439827,1.9,2241.8309
25,M,23.474884844222423,1.5,2355.357
13,M,16.33053276903432,1.7,1936.3918
33,M,29.121475874885217,1.2,2065.7028
12,F,23.071604071298765,1.7,2160.088
13,M,16.266843082974265,1.5,1875.828
79,M,36.5869962861743,1.3,2183.2265
17,M,18.910379928113464,1.3,1832.5229
12,M,19.390721535166424,1.3,1642.1561
65,M,36.63059040867062,1.2,2133.6312
41,M,32.693539995995295,1.2,2155.4016
30,F,27.46657317438448,1.5,2240.5950000000003
42,F,34.57023832887748,1.7,2751.8189
43,M,33.374121271936936,1.2,2169.5496
39,M,32.35491711986702,1.2,2154.306
25,F,23.7475916174991,1.7,2418.3282
43,F,34.405602534359886,1.3,2092.7088000000003
9,M,19.157956971600814,1.7,1607.5013
20,F,21.37744969806598,1.9,2631.0858
8,F,19.065987797955007,1.5,1619.5965
39,F,32.72663749156841,1.5,2376.585
20,M,21.28559941692553,1.9,2893.5803
42,M,34.35519981959968,1.2,2222.0352
39,M,32.468780884675475,1.2,2159.7132
43,F,35.36346574440937,1.7,2780.2293
78,M,35.91956206198584,1.5,2494.2345
18,M,21.61476574292036,1.3,2013.8703000000005
15,M,20.268065791996207,1.5,2201.847
5,F,18.909805571363165,1.9,1781.2766
3,F,19.78766045401917,1.7,1624.9467
36,M,30.742292851454668,1.2,2109.7896
13,F,18.42752124398256,1.9,2223.342
16,F,20.62444238545444,1.2,1621.2408
42,M,35.2332937310073,1.3,2448.1535
20,M,21.665339264576424,1.7,2613.4644000000003
20,F,21.63115992474908,1.7,2365.5007
72,M,36.46142016042754,1.2,2067.5676
42,F,33.639092897308416,1.3,2075.1224
30,F,28.668092703347693,1.2,1829.0304
15,M,19.415133214004683,1.5,2207.0595000000003
10,F,13.917623564670452,1.3,1556.7097
15,M,19.992254644095965,1.9,2767.1467
8,F,20.134772020206384,1.5,1622.0865
37,F,31.24157506138473,1.3,2023.4084000000005
32,F,27.768057889810525,1.5,2237.502
16,M,18.368239044228773,1.2,1704.9564
10,F,17.198948207570513,1.3,1659.0847
33,F,28.97460756843984,1.3,1974.0253
31,M,27.677726661069364,1.5,2523.0435
12,M,19.25099616095264,1.3,1581.8114
31,F,27.91423356559012,1.5,2249.8665
8,M,16.985832827533006,1.5,1496.763
84,M,36.696130358226505,1.3,2145.3081
11,M,16.303166187189404,1.9,2478.4797
21,M,21.578456514520944,1.9,2898.7293
4,F,21.280957649659555,1.5,1425.378
87,M,36.70980396766922,1.2,1958.9748
27,M,25.10122879038758,1.5,2420.6715
12,F,19.191701014997104,1.7,2161.3137
10,F,18.40206778981532,1.7,2202.1800000000003
8,M,18.072197817797168,1.9,1913.1252
31,M,27.84899710787635,1.2,2024.31
19,M,21.402687301490385,1.2,1841.1852
2,F,20.113198438267077,1.3,1239.7034
31,F,27.839438172521916,1.2,1797.5652
13,M,15.067395264743704,1.2,1464.5832
4,F,15.984642774069291,1.9,1792.0134999999998
21,F,21.704090937437307,1.7,2360.7016
29,M,25.2241886918954,1.5,2407.3155
2,M,19.320923789463965,1.5,1155.093
20,F,21.660555394320145,1.7,2367.2721
14,M,18.2829473767549,1.5,2161.314
15,F,20.488427311649875,1.3,1783.1866
41,F,32.22783913550043,1.3,2034.0567000000003
16,M,19.896052135114147,1.9,2766.1055
11,F,16.766155651022864,1.5,1795.9094999999998
15,M,20.202996621394824,1.9,2779.1015
21,M,21.470368741094045,1.3,1980.8893
32,F,27.46230668762155,1.5,2226.5475
44,M,34.34153825361253,1.3,2387.6008
25,F,23.94526730716005,1.7,2426.4474
15,M,19.697968264493287,1.5,2179.9425
14,F,18.335669676678425,1.3,1724.1926
7,M,17.832282748121358,1.9,1809.3757
43,M,34.164009137038164,1.3,2389.3779
40,F,32.565730950137926,1.3,2051.1543
35,M,30.22663184112248,1.2,2095.7424
65,F,36.9802620138146,1.5,2358.687
36,M,30.428740880323385,1.2,2096.3196
32,F,28.947729976060156,1.3,1979.2461
9,F,15.001501571723336,1.5,1549.3725
16,M,20.95295290153725,1.2,1774.8611999999998
3,F,14.025548145381151,1.9,1809.4954
13,F,17.594749236553657,1.5,1781.8920000000005
3,F,14.397368186244943,1.9,1809.9628
34,F,30.26950065440973,1.3,2010.021
18,M,21.423283131008407,1.3,2001.9883
41,F,32.603776310845106,1.5,2362.0965
13,F,17.155271125639803,1.3,1534.9191000000003
35,M,30.43729604358588,1.2,2106.5316
15,F,20.50525846648668,1.3,1787.7509
51,F,35.92565140027507,1.5,2419.3275
90,F,36.6130428239385,1.7,2459.4308
28,M,25.56226075326254,1.7,2763.3211
27,F,24.89375137242258,1.5,2164.6875
31,F,29.0462431194009,1.3,1987.9119
7,F,19.14798282050397,1.7,1821.1675
8,F,13.902973619790776,1.7,1748.739
20,F,21.324638649390867,1.7,2350.5577
45,M,35.217661777896026,1.5,2789.1465
45,F,35.47489981124497,1.2,1953.6792
32,F,27.74880698395429,1.7,2536.8403
32,M,28.459615810780097,1.2,2041.9824
19,M,21.38610159723736,1.9,2913.0439
75,M,36.469963606071,1.3,2211.7524
39,M,32.64200194183061,1.2,2171.4576
7,F,18.447226556280448,1.7,1870.663
42,F,34.838215541867164,1.5,2438.7165
2,F,16.546474239235273,1.7,1669.7825
27,M,25.568090493992926,1.3,2119.2028
11,M,15.397909045076068,1.9,2194.937
28,M,25.155276351081916,1.5,2415.954
16,F,20.747578565255694,1.9,2575.7330999999995
81,M,36.43415831789079,1.3,2157.7062
84,M,36.6572942377402,1.2,1979.5296
87,F,37.03386602436979,1.2,1764.408
42,F,35.31100262964666,1.2,1964.5992
26,F,25.44135640675385,1.2,1752.0972
8,F,13.866438158772832,1.5,1534.4505
83,F,36.72224148990857,1.9,2813.9608
31,F,27.794631781211773,1.9,2846.4432
8,M,19.594098369287448,1.3,1243.4903
19,M,21.646795666944996,1.3,2005.016
27,M,25.083135021774083,1.3,2095.6884
36,F,31.680597477026712,1.3,2045.3394
33,M,27.444331373868227,1.5,2486.6490000000003
35,F,31.552800909512868,1.3,2046.5107
15,M,19.599009095167972,1.7,2443.3131
19,M,21.30501377920313,1.7,2602.5657
44,M,34.88080126318022,1.5,2781.084
81,M,36.80775939769703,1.5,2510.505
45,M,34.798785849389645,1.2,2213.3928
20,M,21.5703544025277,1.2,1839.1788
8,F,14.56728724486431,1.5,1556.88
7,M,13.471514062996286,1.9,1739.5241
20,F,21.348118208652146,1.3,1800.1646
13,F,15.560848936711125,1.5,1763.982
8,M,12.02178025780886,1.9,1768.7118999999998
15,F,19.91337386884091,1.5,2029.2825
17,F,19.710358043817195,1.5,1990.2045000000005
23,F,23.70848629222175,1.7,2431.2958
43,M,35.12786225994598,1.3,2435.4486
28,M,25.51695633208545,1.7,2760.2458
76,F,36.98408113822842,1.2,1825.6656
35,F,30.248748177319374,1.3,2002.3653
9,M,16.266069331712607,1.5,1540.932
42,F,34.88073407621005,1.7,2766.4899
26,F,25.31665257183797,1.9,2768.9479
31,F,27.51391075788952,1.9,2830.5896
3,F,10.342284830364653,1.9,1785.5839
21,M,21.689886358361814,1.2,1836.4092
13,F,14.829495903484297,1.2,1450.7904
13,M,16.916682191408828,1.7,2211.2393
45,M,35.167101404069655,1.3,2418.702
32,F,29.43170607231728,1.2,1842.1788
11,M,20.635378469407883,1.2,1586.4912
9,F,15.940296509862923,1.7,1879.2378
23,F,22.73497616886645,1.7,2390.7321
11,F,19.335454959089628,1.3,1576.0069
19,M,21.753366725960667,1.9,2934.8008
11,M,16.23260283261294,1.3,1536.2477
43,F,34.56513897882632,1.5,2420.781
15,F,18.15248802586658,1.2,1585.2623999999998
38,F,32.6465766800298,1.5,2384.2275
20,F,21.40605275037867,1.9,2634.4336
19,M,21.395367793340863,1.2,1839.0816
40,M,32.548215523904524,1.2,2155.8216
28,F,25.425807269603705,1.5,2174.913
32,M,28.39338768623393,1.3,2210.2002
38,F,32.25286283308145,1.5,2369.4
21,F,21.546435214271067,1.3,1798.9374
14,M,20.70587893638636,1.7,2572.3533
77,F,36.3883929940547,1.2,1802.856
24,M,23.118907795113326,1.3,2028.7956
22,M,23.252658919078453,1.5,2371.644
28,F,24.90895652299422,1.5,2156.385
36,F,30.47402273943893,1.2,1849.8024
18,M,21.534263853439825,1.9,2934.0066
39,F,32.18273680473389,1.3,2045.0586
28,F,25.50698609336964,1.5,2181.3
27,M,25.385191686368884,1.5,2438.319
69,F,36.82053951340632,1.3,2013.5518
37,F,30.89706979345844,1.3,2011.5056
63,F,36.6446659838528,1.5,2361.687
7,F,11.911012102716828,1.5,1574.955
24,M,22.739133702981068,1.9,2939.1499
8,F,15.82961292985906,1.5,1560.6165
31,M,28.4707087488012,1.3,2222.4865
20,F,21.6404116762868,1.3,1808.5171
20,F,21.74578423756008,1.7,2371.857
19,M,21.58736271429971,1.7,2615.6132
44,M,34.40056607028672,1.3,2390.1215
24,F,23.09809491889839,1.3,1833.8424
39,F,32.56590525925605,1.5,2374.116
26,F,25.418913686811173,1.7,2483.7136
3,F,16.01724305690658,1.7,1579.4292
11,F,18.46062027139126,1.9,2241.2419
44,M,34.09890107187136,1.2,2191.3248
31,M,27.749996301218665,1.3,2187.7154
19,M,21.71600446200494,1.3,2006.394
24,M,23.84420516415383,1.5,2382.084
42,M,34.18018149259111,1.3,2398.3297
88,M,36.78700196158575,1.2,1950.4584
40,M,32.371980772647426,1.2,2152.2324
42,F,35.45491199358484,1.3,2134.7586
33,M,28.40179724046199,1.5,2543.5005
18,F,21.36430940338684,1.9,2648.0832
44,F,35.32653524621357,1.5,2442.384
28,F,24.909120333828177,1.5,2157.5175
13,F,18.894585336158187,1.3,1590.2861
34,M,31.62576871454228,1.2,2163.9684
15,F,18.366027643195167,1.3,1720.9621
45,F,35.45222765018552,1.5,2439.8415
16,M,19.9868109637722,1.9,2782.17
31,F,29.34434823699424,1.2,1843.482
10,F,18.414558758158662,1.9,2356.9918
23,F,23.25082365492909,1.3,1844.4907
19,M,21.46844648914548,1.9,2916.899
4,F,18.538995774566597,1.2,1162.9163999999998
10,M,15.911243525711187,1.3,1667.6101
32,F,27.84046482074971,1.7,2541.3895
20,M,21.47512078234757,1.3,1990.014
30,M,28.196240939482347,1.3,2218.9752
43,M,35.28066693351692,1.5,2818.2495
31,M,28.367568457117187,1.2,2049.078
26,F,25.432916690685637,1.7,2481.7535
81,M,36.476625864098246,1.2,1995.786
19,M,21.51254118016481,1.7,2612.9782
16,M,19.372545495282484,1.5,2173.0665
20,F,21.71978301964567,1.7,2367.675
26,M,25.46518960793488,1.5,2452.2960000000003
10,M,19.534706499024825,1.2,1596.6528
21,M,21.33446392454099,1.7,2578.8048
7,F,19.64647005680735,1.7,1824.1969
42,F,34.751877843849954,1.5,2434.335
20,F,21.48282318364101,1.9,2636.5673
11,M,18.93770554938332,1.3,1811.0612
16,F,18.917986588797056,1.2,1572.0876
23,M,23.37767389236686,1.5,2366.097
35,F,31.4567280925637,1.3,2043.964
12,M,16.607550219727916,1.3,1612.8437
8,M,16.67736257109855,1.7,1603.5896
43,M,35.02681353342099,1.3,2427.152
3,F,16.246752867659335,1.9,1876.0125
36,F,31.417713123327783,1.5,2350.1235
16,M,20.20905159316349,1.9,2782.9281
11,F,19.726801604699208,1.3,1591.8305
44,M,34.63558871066025,1.3,2397.8084000000003
46,F,36.288330288347126,1.3,2135.9312
7,M,17.327454787571725,1.7,1599.5436
36,F,30.20836769524513,1.2,1844.1972
34,F,30.714094887308704,1.3,2025.3181
21,F,21.43005792645786,1.3,1795.8499000000002
19,F,21.74522673408166,1.3,1819.7816000000005
39,M,32.59187827733672,1.2,2165.7936
21,F,21.554245309174973,1.9,2631.0649
20,M,21.32224146072823,1.7,2591.2454
21,M,21.441486651032548,1.3,1979.0758
12,F,15.7355725142679,1.9,2242.4389
4,F,18.77612634299612,1.9,1759.9453
23,F,23.39701957051796,1.7,2417.6601
4,M,22.64861813075962,1.7,1237.9281
13,F,20.998879361694566,1.5,1837.0125
3,F,13.246757829425915,1.7,1633.7646
18,F,21.35723457090247,1.7,2369.2611
27,M,25.162728207582568,1.7,2750.8227
31,F,27.77559153123336,1.7,2545.0326
43,F,35.337005786279285,1.3,2124.5978
5,F,14.033256543587004,1.7,1569.1187
12,M,18.200034185626546,1.5,1734.8595
20,F,21.378475368432472,1.9,2630.7514
21,M,21.536374506284,1.3,1984.1354
8,M,18.341298430189237,1.5,1517.82
43,M,34.43701486936423,1.5,2770.842
44,M,34.61145750031292,1.5,2765.8725
20,F,21.676780233286745,1.3,1810.5022
43,F,33.76820588229985,1.5,2390.9805
40,F,32.20786934705767,1.3,2037.6720000000005
24,F,22.85208771542653,1.7,2386.8918
31,F,27.72015296037849,1.2,1794.1464
43,M,34.85433224089961,1.3,2419.7082
4,M,21.713865537794717,1.7,1198.1889
35,M,31.460240951226076,1.2,2150.3568
7,M,14.120438364063242,1.7,1627.1754
11,F,16.50879770438104,1.3,1576.2019
15,M,18.48232906352363,1.2,1703.4336
85,F,36.56500057129674,1.9,2789.9087
2,F,12.657907398302296,1.7,1616.8819
14,F,19.723828989115237,1.5,2047.3095
44,M,34.23620301407518,1.2,2200.3608
16,M,21.1146233178909,1.2,1803.8388
53,M,35.91456162777966,1.3,2379.8034
31,F,29.34338942019496,1.2,1844.1276
20,F,21.324321273301287,1.9,2629.8831
56,F,36.91522203311473,1.5,2419.215
20,F,21.44401287467518,1.3,1803.8826
27,F,25.200144570660854,1.9,2756.1001
13,F,16.962560392742507,1.5,1850.289
85,M,36.095331240319126,1.7,2753.2996
20,M,21.516385499255897,1.7,2604.6822
7,F,17.263996083271067,1.7,1801.9116
10,F,15.104676497616326,1.3,1598.6945000000003
16,M,20.573046114701693,1.5,2248.1985
19,M,21.440848062853647,1.9,2916.1447000000003
3,F,12.905522342941952,1.7,1646.0964
25,M,23.612147169412317,1.5,2362.4655
29,M,25.394662220449558,1.5,2416.383
54,F,35.72657457832266,1.3,2070.6062
7,M,17.102394599340695,1.7,1731.1899
39,M,32.712051576686264,1.2,2173.7436
39,F,32.34580128133694,1.3,2049.2849
40,F,32.7646034025243,1.3,2055.3585000000003
35,M,31.19169048646195,1.2,2138.5908
33,F,27.567419054271014,1.2,1779.1344
16,M,21.49536704035121,1.9,2842.8389
57,F,35.73194490245829,1.3,2052.8365
15,F,20.652496730893663,1.2,1633.5576
44,F,35.1727687673813,1.5,2438.151
36,M,31.32246811884815,1.2,2133.8232
7,M,18.33315765540897,1.5,1457.7195
15,F,19.463812863206343,1.5,2021.6745
33,F,27.417922193350364,1.5,2217.582
19,F,21.3839267179826,1.9,2639.0677
43,M,34.23542383606372,1.2,2206.536
24,F,22.751011491396103,1.3,1821.7368
11,M,18.146655083636084,1.5,1917.237
16,M,20.032656143773924,1.2,1751.4815999999998
11,M,18.858816638770293,1.9,2576.8883
81,F,35.91089002628436,1.9,2795.2401
12,M,18.41533389906269,1.2,1470.1212
2,F,17.751078290928167,1.9,1746.7061
31,F,28.77589745322362,1.2,1825.7148
38,F,32.26564957788881,1.3,2051.634
43,F,33.91643832436505,1.5,2398.5315
43,F,35.305803508764335,1.2,1958.4588
21,M,21.37450699882158,1.9,2885.302
25,M,23.638645163274248,1.3,2047.4753
27,F,25.472422780506754,1.9,2765.9041
2,F,15.391524421571011,1.9,1758.1327
44,M,34.299211566251216,1.3,2381.4947
35,F,30.997074824674502,1.3,2029.5002
32,M,27.87201653443178,1.3,2184.8593
44,F,34.66869336133085,1.5,2420.298
33,M,29.449991647097697,1.3,2249.1807
2,M,21.41984411375268,1.9,1360.8769
15,F,18.514444711844817,1.5,1994.7255
24,M,23.23739624017062,1.3,2034.2179
40,F,32.53477213773708,1.3,2051.0386
15,M,20.425154267544016,1.9,2810.7916
41,F,32.5729521298776,1.3,2044.0797
15,F,21.44811360381207,1.9,2611.4987
36,F,30.93827028878904,1.3,2019.212
2,M,19.40321861372743,1.5,1023.9285
10,M,14.431979420687448,1.2,1506.8304
12,M,16.076960316202854,1.3,1658.1084
17,F,20.653037518962588,1.3,1775.0083000000002
9,M,16.899067976832647,1.9,1840.6934
6,M,18.381210924574702,1.5,1484.7315
72,F,35.88077911466557,1.2,1812.9048
27,F,25.09315509784897,1.5,2169.87
43,M,35.03259761586349,1.2,2240.9628
34,F,30.13069506900979,1.3,2006.6267
6,F,16.077690345446,1.3,1451.9297
15,F,20.54517220567045,1.2,1626.6
4,M,13.503515348080294,1.9,1489.3264
12,F,18.01444600419717,1.2,1481.5415999999998
27,F,25.54952240256072,1.5,2187.495
3,F,21.0436558960956,1.7,1637.287
12,M,14.928540840361212,1.3,1569.5719
15,F,20.24631065097616,1.2,1621.404
5,F,19.909373406108557,1.5,1381.155
47,M,35.75758296474494,1.3,2428.0165
12,M,19.57854617084716,1.5,2041.887
6,F,15.321429959724025,1.9,1941.686
28,F,25.383936285426213,1.9,2755.2451
21,F,21.36292999403145,1.9,2620.4876
6,F,15.358212334568645,1.5,1633.2315
13,M,15.994531166434076,1.7,2183.7146
7,F,18.130941651987737,1.5,1582.206
21,F,21.452312378366816,1.3,1796.7677
32,F,27.983710392798667,1.7,2544.5889
28,M,25.492287082724644,1.7,2757.6414
7,M,12.78104180190201,1.7,1647.47
36,F,31.33063564080216,1.3,2034.4753
21,F,21.770244961948865,1.9,2640.601
23,M,23.03099789855853,1.3,2037.7578
6,F,16.942649536284033,1.5,1620.168
25,F,23.14754456518408,1.7,2392.0547
19,M,21.46698907711208,1.9,2917.7958
42,M,34.97717604133917,1.3,2432.924
15,F,19.47613778404473,1.5,1991.427
17,M,20.390075732880124,1.2,1797.858
9,F,17.11771754689294,1.7,1813.8065
20,M,21.28137857551173,1.9,2894.9198
43,F,34.92173759598768,1.3,2109.7063000000003
44,F,35.028606254750706,1.5,2431.7175
31,F,27.812993274044604,1.5,2244.9525
12,F,16.796862089317308,1.3,1572.9934999999998
16,M,18.616317562804305,1.3,1844.271
12,M,19.69227951937865,1.3,1784.9299
28,M,25.38801369804648,1.7,2750.3892
88,F,36.151406603837145,1.5,2166.9615000000003
22,F,23.64147858929866,1.5,2151.4410000000003
24,M,23.39090433307282,1.3,2042.3585000000005
17,F,19.826797376359504,1.5,2027.4465
11,M,18.05992693413282,1.2,1557.696
22,F,23.0375238049178,1.7,2411.1117
14,M,20.57558601515345,1.9,2803.1061
6,F,14.721460373928211,1.5,1618.122
15,M,19.82494001854978,1.2,1754.9424
32,F,28.545058739603903,1.3,1965.9523
7,F,13.895911102247204,1.5,1566.357
28,F,25.291584053409235,1.5,2171.8635000000004
7,M,12.337402018559375,1.5,1464.9675
13,M,19.18255970345252,1.9,2594.0016
31,F,27.946937049757985,1.2,1799.9664
33,F,27.761792504262875,1.9,2827.884
36,M,30.579663373189497,1.2,2101.314
33,F,29.037741351204147,1.2,1823.0064
6,M,15.282384186299078,1.9,1909.4031
18,M,21.420777468784745,1.3,2002.0936
32,M,27.363899883350687,1.2,1996.5456
36,F,31.48038369384165,1.3,2039.5479
30,M,27.405808339225345,1.3,2181.1205
12,F,20.78176045380885,1.3,1583.5676999999998
8,M,15.38108357140017,1.5,1523.3249999999998
31,F,28.17785690364957,1.2,1809.3012
40,F,32.34089927665437,1.5,2356.116
10,F,15.812206482715002,1.3,1551.8425
30,F,27.73221337718014,1.2,1799.9496
17,M,21.391502678925647,1.5,2227.4085
7,M,15.107466571191551,1.9,1757.0041
31,F,27.527769365178337,1.5,2234.2365
20,M,21.425892433860422,1.2,1833.3984
38,F,32.74181027574252,1.5,2385.0975
22,F,23.46800865230364,1.7,2428.3327
20,F,21.434217896561957,1.7,2357.2217
31,F,28.02917282916302,1.2,1804.2816
6,M,16.326015916248597,1.9,1867.7456
12,F,21.776030370769792,1.9,2440.0427
21,M,21.487376931511555,1.7,2588.1344
6,M,14.087718515870325,1.7,1734.5202
20,F,21.73419194958908,1.3,1812.9826000000005
44,F,35.348497101818204,1.5,2446.266
